datetime,coal_mwh,hydro_mwh,natural_gas_mwh,nuclear_mwh,other_sources_mwh,solar_mwh,wind_mwh,demand_mwh
2021-01-19 10:00:00,4057,47,4657,5137,28,0,17873,31667
2021-01-19 09:00:00,4098,47,4509,5138,27,0,18136,31689
2021-01-19 08:00:00,4243,48,4455,5138,29,0,18594,32116
2021-01-19 07:00:00,4462,72,4512,5139,29,0,19127,33029
2021-01-19 06:00:00,4835,48,4674,5140,28,0,20103,34630
2021-01-19 05:00:00,5126,47,5836,5140,29,0,20531,36702
2021-01-19 04:00:00,6338,65,6564,5139,31,0,20648,38766
2021-01-19 03:00:00,6852,75,7402,5137,49,0,20706,40222
2021-01-19 02:00:00,7142,47,8417,5138,47,0,20258,41050
2021-01-19 01:00:00,8323,47,9150,5138,31,4,18404,41107
2021-01-19 00:00:00,8582,47,9450,5138,34,976,15113,39349
2021-01-18 23:00:00,8339,48,8165,5138,33,3446,13273,38455
2021-01-18 22:00:00,8430,48,7769,5138,33,4041,12840,38361
2021-01-18 21:00:00,8649,47,7591,5138,34,3977,13207,38776
2021-01-18 20:00:00,8384,47,7991,5138,37,3811,14388,39822
2021-01-18 19:00:00,8000,47,8496,5138,31,3748,15766,41239
2021-01-18 18:00:00,7958,61,9034,5139,32,3811,16638,42685
2021-01-18 17:00:00,8134,108,10090,5139,29,3772,16813,44065
2021-01-18 16:00:00,9087,73,11017,5139,30,2951,17118,45372
2021-01-18 15:00:00,9429,73,11260,5139,50,1040,19539,46528
2021-01-18 14:00:00,9860,74,12013,5139,31,15,19372,46515
2021-01-18 13:00:00,8851,72,11288,5139,26,0,19576,44962
2021-01-18 12:00:00,7407,48,9541,5139,23,0,20348,42503
2021-01-18 11:00:00,6160,48,8434,5138,22,0,20496,40295
2021-01-18 10:00:00,5825,47,7693,5139,22,0,20235,38959
2021-01-18 09:00:00,5706,47,7537,5138,21,0,19874,38294
2021-01-18 08:00:00,6138,61,7560,5138,19,0,19110,37973
2021-01-18 07:00:00,7098,57,8340,5138,23,0,17266,37923
2021-01-18 06:00:00,8246,48,10283,5139,25,0,14670,38332
2021-01-18 05:00:00,10221,48,12084,5139,22,0,11684,39138
2021-01-18 04:00:00,11227,66,14262,5138,21,0,9374,40101
2021-01-18 03:00:00,11459,76,16546,5139,27,0,6801,40271
2021-01-18 02:00:00,11536,48,18502,5138,42,0,4300,40223
2021-01-18 01:00:00,11351,48,19872,5139,39,5,2419,39636
2021-01-18 00:00:00,11234,48,17920,5139,31,885,1522,37230
2021-01-17 23:00:00,10065,48,15984,5140,21,3348,1162,35812
2021-01-17 22:00:00,9649,48,15624,5140,23,4155,953,35642
2021-01-17 21:00:00,9933,47,15615,5140,20,4082,1183,36057
2021-01-17 20:00:00,10340,47,15771,5140,18,3909,1599,36920
2021-01-17 19:00:00,10502,48,16170,5140,20,3756,2514,38153
2021-01-17 18:00:00,10665,93,16608,5140,24,3746,3223,39499
2021-01-17 17:00:00,11446,110,17953,5140,25,3761,2772,41208
2021-01-17 16:00:00,11513,109,19104,5140,24,3244,3756,42901
2021-01-17 15:00:00,11479,74,19760,5140,26,1077,6164,44061
2021-01-17 14:00:00,11453,74,19421,5139,27,9,6927,43620
2021-01-17 13:00:00,11056,72,18479,5139,25,0,6751,42116
2021-01-17 12:00:00,10889,49,17800,5140,26,0,6300,40658
2021-01-17 11:00:00,10825,49,17346,5140,23,0,6077,39747
2021-01-17 10:00:00,10658,48,16006,5139,25,0,7102,39136
2021-01-17 09:00:00,10743,48,15745,5139,23,0,6649,38853
2021-01-17 08:00:00,10519,49,16198,5139,23,0,6504,38971
2021-01-17 07:00:00,10247,72,17126,5139,27,0,6358,39237
2021-01-17 06:00:00,10865,51,17157,5139,31,0,6133,40012
2021-01-17 05:00:00,10838,52,18066,5139,26,0,6055,40738
2021-01-17 04:00:00,11084,71,17900,5139,34,0,6949,41326
2021-01-17 03:00:00,11313,78,17238,5140,44,0,7692,41547
2021-01-17 02:00:00,11272,93,17233,5139,36,0,7419,41387
2021-01-17 01:00:00,11256,50,17601,5139,30,1,6090,40759
2021-01-17 00:00:00,11194,51,17042,5140,45,214,4402,38542
2021-01-16 23:00:00,11109,50,16435,5140,36,861,3555,37001
2021-01-16 22:00:00,10321,50,15498,5140,31,2272,3634,36818
2021-01-16 21:00:00,10093,50,14888,5140,23,3347,4024,37473
2021-01-16 20:00:00,10436,50,15281,5140,26,3728,4265,38887
2021-01-16 19:00:00,10945,49,17267,5140,26,3910,3388,40737
2021-01-16 18:00:00,11127,62,19513,5140,26,4026,2828,42733
2021-01-16 17:00:00,11438,109,21617,5140,31,4193,2625,45158
2021-01-16 16:00:00,11463,75,22818,5139,43,3787,3889,47443
2021-01-16 15:00:00,11219,78,25346,5139,43,1308,5017,49039
2021-01-16 14:00:00,11246,77,25469,5139,33,12,6005,48778
2021-01-16 13:00:00,11177,72,22961,5139,32,0,6956,47017
2021-01-16 12:00:00,11147,50,20961,5139,26,0,6961,44798
2021-01-16 11:00:00,10984,50,19081,5139,24,0,7618,43304
2021-01-16 10:00:00,10840,50,18091,5139,26,0,8236,42384
2021-01-16 09:00:00,10805,50,16761,5139,23,0,9186,41965
2021-01-16 08:00:00,10786,50,16264,5139,26,0,9756,42022
2021-01-16 07:00:00,10759,75,15205,5139,26,0,11274,42485
2021-01-16 06:00:00,10770,50,14617,5139,29,0,12650,43393
2021-01-16 05:00:00,11172,49,14903,5139,24,0,13022,44527
2021-01-16 04:00:00,11357,49,15911,5139,27,0,12762,45481
2021-01-16 03:00:00,11508,67,16263,5139,28,0,12535,45901
2021-01-16 02:00:00,11516,77,16592,5139,30,0,11842,45774
2021-01-16 01:00:00,11088,49,17152,5139,40,2,11514,45353
2021-01-16 00:00:00,9206,48,14378,5139,32,908,13217,43077
2021-01-15 23:00:00,6780,48,10726,5140,22,3502,15709,41717
2021-01-15 22:00:00,6431,48,9447,5139,19,4275,16441,41588
2021-01-15 21:00:00,6785,48,9288,5139,22,4326,16718,42114
2021-01-15 20:00:00,7890,48,9649,5139,19,4160,16466,43113
2021-01-15 19:00:00,8405,48,9817,5140,27,4095,17067,44354
2021-01-15 18:00:00,8935,49,10653,5139,32,4181,17071,45702
2021-01-15 17:00:00,9996,107,12843,5140,28,4195,14869,47032
2021-01-15 16:00:00,11627,73,15335,5139,27,3590,12507,48306
2021-01-15 15:00:00,11457,73,17813,5139,29,1170,14163,49856
2021-01-15 14:00:00,11329,74,18682,5139,30,14,14975,50315
2021-01-15 13:00:00,10736,73,16449,5139,26,0,15475,47949
2021-01-15 12:00:00,9246,48,13434,5139,26,0,16060,44034
2021-01-15 11:00:00,8643,49,11413,5139,24,0,15674,41155
2021-01-15 10:00:00,8579,48,10819,5139,22,0,14837,39621
2021-01-15 09:00:00,8060,48,10450,5139,25,0,14898,38797
2021-01-15 08:00:00,8946,48,10576,5139,20,0,13603,38510
2021-01-15 07:00:00,9459,72,10698,5139,23,0,13006,38571
2021-01-15 06:00:00,10222,44,11238,5139,25,0,12571,39249
2021-01-15 05:00:00,10658,32,13107,5139,22,0,11502,40452
2021-01-15 04:00:00,11192,31,14589,5139,26,0,10843,41866
2021-01-15 03:00:00,11066,49,15833,5139,22,0,10266,42584
2021-01-15 02:00:00,11161,58,16188,5139,31,0,9890,42762
2021-01-15 01:00:00,11059,30,16670,5139,33,5,9150,42317
2021-01-15 00:00:00,9417,32,14748,5139,29,769,9531,40006
2021-01-14 23:00:00,6449,31,11120,5139,20,2306,13471,38842
2021-01-14 22:00:00,6047,20,8519,5138,21,2543,16128,38723
2021-01-14 21:00:00,6198,5,7984,5138,17,1824,17785,39254
2021-01-14 20:00:00,6343,5,8043,5139,15,1281,19170,40090
2021-01-14 19:00:00,7015,5,8015,5139,17,1203,19711,41199
2021-01-14 18:00:00,8297,47,8700,5139,15,1180,19160,42670
2021-01-14 17:00:00,9423,60,9965,5140,18,1159,18656,44547
2021-01-14 16:00:00,10613,25,10300,5140,20,1071,19514,46811
2021-01-14 15:00:00,10823,25,10616,5140,19,595,21813,49158
2021-01-14 14:00:00,11414,25,11089,5139,20,13,22440,50230
2021-01-14 13:00:00,10789,22,10990,5139,17,0,21112,48163
2021-01-14 12:00:00,9545,0,8967,5140,21,0,20674,44384
2021-01-14 11:00:00,9413,0,7235,5139,23,0,20042,41753
2021-01-14 10:00:00,8976,1,6201,5139,20,0,20309,40472
2021-01-14 09:00:00,8810,1,5878,5139,21,0,20312,39891
2021-01-14 08:00:00,9024,1,6050,5139,22,0,19728,39728
2021-01-14 07:00:00,8838,26,6622,5139,24,0,19380,39951
2021-01-14 06:00:00,9056,6,7009,5138,21,0,19365,40773
2021-01-14 05:00:00,9809,6,7385,5138,23,0,19597,42208
2021-01-14 04:00:00,11383,25,8730,5138,25,0,18367,43798
2021-01-14 03:00:00,11421,34,9931,5139,22,0,17964,44584
2021-01-14 02:00:00,11353,48,11536,5138,29,0,16337,44413
2021-01-14 01:00:00,11463,6,13295,5138,32,2,13769,43740
2021-01-14 00:00:00,10798,6,13275,5139,27,813,10701,40745
2021-01-13 23:00:00,8753,6,11104,5139,16,3383,10950,39360
2021-01-13 22:00:00,8529,6,10649,5139,14,4093,10768,39208
2021-01-13 21:00:00,9178,6,11742,5139,23,4001,9772,39872
2021-01-13 20:00:00,10390,6,13018,5143,21,3918,8697,41204
2021-01-13 19:00:00,11500,7,14541,5144,23,3830,8175,43231
2021-01-13 18:00:00,12027,3,16603,5141,27,3963,7886,45660
2021-01-13 17:00:00,11867,62,18062,5137,22,4024,9227,48413
2021-01-13 16:00:00,11600,29,19642,5137,25,3641,11653,51745
2021-01-13 15:00:00,12034,28,22674,5137,23,1293,13479,54932
2021-01-13 14:00:00,12026,29,24677,5137,25,15,14114,56300
2021-01-13 13:00:00,11613,28,23241,5137,24,0,14057,54230
2021-01-13 12:00:00,11618,4,20355,5137,24,0,13536,50280
2021-01-13 11:00:00,10872,3,17988,5137,23,0,13614,47225
2021-01-13 10:00:00,9684,3,17087,5137,23,0,14091,45498
2021-01-13 09:00:00,8698,3,16271,5137,21,0,14801,44579
2021-01-13 08:00:00,8415,4,15944,5137,21,0,14653,44144
2021-01-13 07:00:00,8555,28,16331,5137,21,0,13903,44099
2021-01-13 06:00:00,9716,4,17095,5137,20,0,12796,44857
2021-01-13 05:00:00,10983,4,19252,5136,21,0,11065,46395
2021-01-13 04:00:00,11966,5,22119,5136,21,0,9121,48290
2021-01-13 03:00:00,12185,47,24414,5136,23,0,7225,49192
2021-01-13 02:00:00,12306,56,26504,5135,26,0,5048,49364
2021-01-13 01:00:00,12325,30,28021,5136,35,1,2787,48975
2021-01-13 00:00:00,12233,29,26470,5136,31,782,1508,46567
2021-01-12 23:00:00,11600,27,22809,5136,18,3228,1541,44394
2021-01-12 22:00:00,11002,26,21983,5137,15,3831,1772,43776
2021-01-12 21:00:00,11133,2,21902,5137,15,3865,2095,44158
2021-01-12 20:00:00,11378,1,22319,5136,14,3802,2681,45342
2021-01-12 19:00:00,11933,2,23562,5136,14,3632,2710,46999
2021-01-12 18:00:00,12255,17,25263,5136,26,3543,2724,48970
2021-01-12 17:00:00,12348,45,27162,5135,26,3556,3406,51488
2021-01-12 16:00:00,12324,10,28943,5135,26,3004,4841,54352
2021-01-12 15:00:00,12072,10,33053,5135,25,823,5842,57301
2021-01-12 14:00:00,12072,10,34345,5136,27,12,6409,58475
2021-01-12 13:00:00,11954,10,31946,5137,26,0,6767,56389
2021-01-12 12:00:00,11920,10,29249,5137,25,0,6132,52634
2021-01-12 11:00:00,11822,10,27407,5137,26,0,5360,49911
2021-01-12 10:00:00,11478,10,26508,5136,26,0,5129,48436
2021-01-12 09:00:00,11466,10,26231,5137,26,0,4754,47773
2021-01-12 08:00:00,11472,10,25936,5136,26,0,4711,47441
2021-01-12 07:00:00,11622,10,26073,5137,26,0,4457,47474
2021-01-12 06:00:00,12197,10,27166,5136,25,0,3627,48228
2021-01-12 05:00:00,12275,9,29236,5136,25,0,3219,49833
2021-01-12 04:00:00,12174,9,31003,5135,29,0,3093,51669
2021-01-12 03:00:00,12166,34,32004,5134,29,0,2773,52511
2021-01-12 02:00:00,11782,35,32447,5132,27,0,2584,52635
2021-01-12 01:00:00,11605,35,32453,5132,28,0,2321,52165
2021-01-12 00:00:00,11366,35,29961,5132,30,298,2074,49435
2021-01-11 23:00:00,11415,34,27237,5132,27,1379,2024,47362
2021-01-11 22:00:00,11354,33,26043,5132,21,1908,2418,46920
2021-01-11 21:00:00,11301,9,26067,5131,23,2319,2956,47818
2021-01-11 20:00:00,11435,9,27072,5131,31,2427,3208,49325
2021-01-11 19:00:00,12093,28,27613,5132,30,2292,3679,50877
2021-01-11 18:00:00,11934,37,28981,5132,22,2109,4196,52422
2021-01-11 17:00:00,11615,54,30080,5132,25,2053,4778,53825
2021-01-11 16:00:00,11661,10,31922,5132,21,1306,4767,54971
2021-01-11 15:00:00,11685,10,33408,5132,29,405,4712,55724
2021-01-11 14:00:00,11558,10,32813,5131,35,3,4682,55247
2021-01-11 13:00:00,11530,10,30603,5131,35,0,4589,52918
2021-01-11 12:00:00,11496,10,27603,5131,26,0,4857,49501
2021-01-11 11:00:00,11308,10,26191,5131,24,0,4521,47188
2021-01-11 10:00:00,11223,9,24829,5131,24,0,4822,46037
2021-01-11 09:00:00,11093,9,24006,5131,23,0,5482,45746
2021-01-11 08:00:00,10704,9,23524,5131,25,0,6610,45998
2021-01-11 07:00:00,10793,10,23509,5131,23,0,7207,46655
2021-01-11 06:00:00,10917,9,24729,5130,25,0,7188,48036
2021-01-11 05:00:00,10686,9,26492,5130,23,0,7620,50008
2021-01-11 04:00:00,10618,27,28023,5130,25,0,8127,52281
2021-01-11 03:00:00,10760,61,29494,5130,24,0,8151,53895
2021-01-11 02:00:00,10832,77,30235,5130,27,0,7926,54937
2021-01-11 01:00:00,10687,34,30773,5130,32,0,7861,55254
2021-01-11 00:00:00,10728,34,29481,5129,28,97,7958,54236
2021-01-10 23:00:00,11168,34,27527,5129,27,442,7937,52831
2021-01-10 22:00:00,11446,34,26470,5130,25,761,8381,52456
2021-01-10 21:00:00,11373,10,26144,5130,25,899,8422,52254
2021-01-10 20:00:00,11306,8,26075,5130,21,854,8564,52210
2021-01-10 19:00:00,11281,27,25757,5130,21,745,8946,51954
2021-01-10 18:00:00,11294,44,24593,5130,24,712,9161,50915
2021-01-10 17:00:00,10865,41,24298,5129,21,493,8702,49540
2021-01-10 16:00:00,10774,9,23525,5129,19,189,8248,47756
2021-01-10 15:00:00,10646,9,21849,5129,21,56,7974,45520
2021-01-10 14:00:00,9844,9,20724,5129,20,0,8181,43731
2021-01-10 13:00:00,9192,9,18853,5130,20,0,8985,42011
2021-01-10 12:00:00,8696,9,17186,5130,17,0,9720,40580
2021-01-10 11:00:00,7787,9,15759,5129,18,0,11125,39765
2021-01-10 10:00:00,7698,9,15462,5129,16,0,11186,39439
2021-01-10 09:00:00,7648,9,15117,5130,16,0,11630,39489
2021-01-10 08:00:00,8494,9,15694,5129,16,0,10577,39859
2021-01-10 07:00:00,8997,8,16030,5129,21,0,10491,40625
2021-01-10 06:00:00,9123,8,15193,5129,20,0,12362,41683
2021-01-10 05:00:00,10062,8,16034,5129,20,0,11897,42990
2021-01-10 04:00:00,11529,9,17893,5129,21,0,9862,44342
2021-01-10 03:00:00,11728,34,18706,5129,22,0,9473,45071
2021-01-10 02:00:00,11619,34,18957,5129,23,0,9421,45202
2021-01-10 01:00:00,11591,33,19543,5129,22,0,8579,44911
2021-01-10 00:00:00,11244,33,18075,5129,21,37,8072,42535
2021-01-09 23:00:00,11060,33,17233,5129,19,355,6549,40440
2021-01-09 22:00:00,11410,33,17599,5129,20,767,4979,40020
2021-01-09 21:00:00,11600,8,18583,5130,18,926,4089,40507
2021-01-09 20:00:00,11678,8,19364,5130,23,1287,3925,41553
2021-01-09 19:00:00,11708,8,20345,5130,21,1306,4279,43171
2021-01-09 18:00:00,11653,8,22208,5130,23,1262,4415,44979
2021-01-09 17:00:00,11527,41,24849,5130,21,982,3791,46889
2021-01-09 16:00:00,11609,10,27136,5129,26,773,3479,48746
2021-01-09 15:00:00,12479,11,27525,5130,32,306,3906,50161
2021-01-09 14:00:00,12760,9,26759,5129,25,11,4509,49985
2021-01-09 13:00:00,12730,9,25801,5129,20,0,4023,48143
2021-01-09 12:00:00,12645,8,24123,5129,20,0,3886,46156
2021-01-09 11:00:00,12124,8,23673,5129,20,0,3666,44728
2021-01-09 10:00:00,11902,8,22831,5128,21,0,3963,43828
2021-01-09 09:00:00,12029,8,21961,5129,22,0,4205,43274
2021-01-09 08:00:00,12104,8,21465,5129,20,0,4360,43007
2021-01-09 07:00:00,12200,9,21937,5129,20,0,3949,43164
2021-01-09 06:00:00,12573,8,21858,5128,21,0,4279,43788
2021-01-09 05:00:00,12654,8,22549,5128,20,0,4491,44770
2021-01-09 04:00:00,12881,11,23181,5128,19,0,4588,45731
2021-01-09 03:00:00,13016,33,23605,5129,22,0,4344,46150
2021-01-09 02:00:00,12965,33,24131,5129,38,7,3830,46097
2021-01-09 01:00:00,12753,32,24379,5129,40,13,2991,45670
2021-01-09 00:00:00,12608,32,22131,5129,14,564,2183,43117
2021-01-08 23:00:00,11641,32,19853,5130,10,2536,1994,41250
2021-01-08 22:00:00,11531,32,19426,5130,13,3084,1838,41055
2021-01-08 21:00:00,11896,8,20035,5130,12,3203,1544,41828
2021-01-08 20:00:00,12390,8,20872,5130,10,3128,1579,43118
2021-01-08 19:00:00,12798,8,21641,5129,24,3013,2045,44651
2021-01-08 18:00:00,12819,48,21887,5130,27,2877,3340,46058
2021-01-08 17:00:00,12512,41,21834,5130,20,2327,5105,46921
2021-01-08 16:00:00,12379,8,22244,5130,22,2039,5710,47526
2021-01-08 15:00:00,12830,8,23072,5130,18,723,6515,48340
2021-01-08 14:00:00,12656,8,23037,5129,15,10,7095,48291
2021-01-08 13:00:00,11904,8,21413,5130,13,0,7370,46144
2021-01-08 12:00:00,11308,8,19455,5130,13,0,6697,42646
2021-01-08 11:00:00,10815,8,17826,5130,14,0,6343,40183
2021-01-08 10:00:00,10238,8,16563,5130,13,0,7041,38995
2021-01-08 09:00:00,10208,40,16047,5130,11,0,7133,38569
2021-01-08 08:00:00,10159,8,15832,5130,11,0,7414,38546
2021-01-08 07:00:00,10197,8,15830,5130,11,0,7827,38983
2021-01-08 06:00:00,10584,8,16089,5130,13,0,8258,40007
2021-01-08 05:00:00,11074,8,17681,5130,14,0,7776,41684
2021-01-08 04:00:00,11658,28,19648,5130,13,0,6992,43469
2021-01-08 03:00:00,12170,60,21193,5130,12,0,6006,44533
2021-01-08 02:00:00,12137,75,22640,5129,21,0,4752,44808
2021-01-08 01:00:00,11861,33,24132,5130,23,0,3232,44670
2021-01-08 00:00:00,11833,31,22678,5129,19,643,2374,42743
2021-01-07 23:00:00,11315,30,18902,5130,8,3131,2667,41207
2021-01-07 22:00:00,10978,29,17363,5130,7,3983,3310,40824
2021-01-07 21:00:00,11000,5,17020,5131,6,3935,3986,41085
2021-01-07 20:00:00,11121,5,17129,5131,25,3742,4523,41679
2021-01-07 19:00:00,11853,13,16941,5130,12,3664,4781,42444
2021-01-07 18:00:00,12092,45,16770,5131,11,3726,5569,43356
2021-01-07 17:00:00,12115,38,16823,5131,10,3850,6319,44283
2021-01-07 16:00:00,12251,5,17235,5131,12,3458,6987,45057
2021-01-07 15:00:00,12132,5,17250,5131,10,1057,10170,45753
2021-01-07 14:00:00,11997,5,16901,5131,8,12,11670,45722
2021-01-07 13:00:00,11155,5,14531,5131,10,0,12743,43572
2021-01-07 12:00:00,10500,5,11108,5130,8,0,13155,39904
2021-01-07 11:00:00,10154,5,8188,5130,8,0,13935,37417
2021-01-07 10:00:00,8972,5,6964,5130,11,0,15155,36235
2021-01-07 09:00:00,8361,5,6440,5129,11,0,15968,35912
2021-01-07 08:00:00,8248,5,6371,5129,10,0,16311,36040
2021-01-07 07:00:00,7938,5,6466,5128,17,0,17130,36585
2021-01-07 06:00:00,7873,6,6874,5128,15,0,17760,37651
2021-01-07 05:00:00,7335,25,8628,5129,15,0,18319,39359
2021-01-07 04:00:00,7562,54,10107,5129,18,0,18417,41155
2021-01-07 03:00:00,7821,60,10696,5128,20,0,18719,42323
2021-01-07 02:00:00,8085,74,11098,5128,18,0,18804,42933
2021-01-07 01:00:00,8699,31,11284,5126,25,0,18158,43262
2021-01-07 00:00:00,6891,31,10130,5127,15,521,19426,42154
2021-01-06 23:00:00,5841,48,8253,5127,14,885,20857,41028
2021-01-06 22:00:00,5961,56,7558,5128,12,1058,20392,40213
2021-01-06 21:00:00,6110,5,7555,5130,10,1134,20095,40152
2021-01-06 20:00:00,6316,6,7676,5135,14,1042,20195,40499
2021-01-06 19:00:00,6572,6,7650,5136,21,1196,20167,40777
2021-01-06 18:00:00,6750,15,7783,5131,14,1087,20134,40996
2021-01-06 17:00:00,6568,39,7604,5130,12,965,20463,40780
2021-01-06 16:00:00,6836,7,7298,5130,12,1836,19364,40436
2021-01-06 15:00:00,6978,7,7524,5130,15,782,19414,39818
2021-01-06 14:00:00,6591,7,7332,5130,10,4,20043,39296
2021-01-06 13:00:00,5865,7,7114,5131,11,0,19639,37624
2021-01-06 12:00:00,5268,7,5468,5129,9,0,19141,34824
2021-01-06 11:00:00,5394,7,4750,5129,12,0,17731,32959
2021-01-06 10:00:00,5235,7,4601,5130,9,0,17218,32251
2021-01-06 09:00:00,4810,7,4652,5131,10,0,17631,32407
2021-01-06 08:00:00,4803,7,4629,5132,8,0,18204,32920
2021-01-06 07:00:00,4983,7,4652,5132,10,0,18910,33884
2021-01-06 06:00:00,5296,7,4937,5132,14,0,19994,35442
2021-01-06 05:00:00,5793,25,5679,5131,15,0,20775,37553
2021-01-06 04:00:00,6510,53,6778,5129,11,0,20922,39478
2021-01-06 03:00:00,6948,47,7831,5129,11,0,20784,40807
2021-01-06 02:00:00,7372,49,8776,5130,11,0,20077,41483
2021-01-06 01:00:00,8022,7,9779,5129,11,0,18556,41664
2021-01-06 00:00:00,8256,7,10161,5130,10,203,15452,39691
2021-01-05 23:00:00,7166,7,9644,5130,12,1211,15006,38554
2021-01-05 22:00:00,6548,7,9116,5130,14,2445,15048,38491
2021-01-05 21:00:00,6472,7,9602,5131,10,3008,14391,38743
2021-01-05 20:00:00,7221,7,10680,5131,15,3182,12875,39285
2021-01-05 19:00:00,7430,7,12565,5130,17,3050,11472,39887
2021-01-05 18:00:00,7943,17,14018,5131,15,3084,10412,40837
2021-01-05 17:00:00,9333,64,15452,5131,10,3153,8538,41899
2021-01-05 16:00:00,9244,32,16776,5131,15,2812,8932,43138
2021-01-05 15:00:00,10350,32,18655,5132,8,940,9193,44461
2021-01-05 14:00:00,11739,32,20203,5132,8,9,7355,44775
2021-01-05 13:00:00,11329,29,19768,5131,10,0,6098,42653
2021-01-05 12:00:00,9741,7,18474,5131,9,0,5649,38973
2021-01-05 11:00:00,8898,7,17377,5131,9,0,5010,36426
2021-01-05 10:00:00,8397,7,16861,5131,8,0,4721,35125
2021-01-05 09:00:00,8277,7,16647,5131,8,0,4542,34611
2021-01-05 08:00:00,8322,7,16649,5132,18,0,4442,34571
2021-01-05 07:00:00,8366,31,16870,5133,7,0,4533,34936
2021-01-05 06:00:00,9377,7,17526,5134,7,0,4029,36041
2021-01-05 05:00:00,10363,7,18722,5134,7,0,3586,37814
2021-01-05 04:00:00,10898,25,20021,5132,7,0,3385,39426
2021-01-05 03:00:00,11339,34,20889,5132,9,0,3109,40422
2021-01-05 02:00:00,11491,49,21073,5131,13,0,3383,41069
2021-01-05 01:00:00,11152,7,21467,5132,22,0,3487,41298
2021-01-05 00:00:00,9512,3,20994,5132,22,524,3061,39384
2021-01-04 23:00:00,7489,3,19306,5132,9,2783,3840,38571
2021-01-04 22:00:00,6892,3,18209,5132,14,3685,4667,38598
2021-01-04 21:00:00,6848,3,17513,5132,10,3644,5611,38756
2021-01-04 20:00:00,6833,3,16791,5131,12,3475,6900,39141
2021-01-04 19:00:00,6789,3,16688,5131,16,3405,7655,39675
2021-01-04 18:00:00,6839,48,16985,5130,20,3461,8160,40572
2021-01-04 17:00:00,6832,63,17252,5132,12,3542,9112,41834
2021-01-04 16:00:00,6914,28,17855,5131,9,3263,10129,43415
2021-01-04 15:00:00,7743,28,19166,5131,10,1106,12175,45061
2021-01-04 14:00:00,7289,29,19267,5132,14,8,13864,45363
2021-01-04 13:00:00,6604,28,16986,5132,10,0,14409,43222
2021-01-04 12:00:00,6192,3,14556,5131,9,0,13955,39822
2021-01-04 11:00:00,6012,3,12677,5132,9,0,13473,37388
2021-01-04 10:00:00,5948,3,11548,5132,9,0,13484,36188
2021-01-04 09:00:00,5912,3,11012,5133,8,0,13512,35644
2021-01-04 08:00:00,5691,5,10801,5133,9,0,13925,35593
2021-01-04 07:00:00,5771,26,10709,5132,8,0,14145,35915
2021-01-04 06:00:00,6420,3,11083,5133,9,0,13869,36813
2021-01-04 05:00:00,6909,3,12547,5132,9,0,13227,38126
2021-01-04 04:00:00,7040,22,14506,5132,11,0,12340,39349
2021-01-04 03:00:00,7923,30,15875,5132,16,0,10565,39835
2021-01-04 02:00:00,9532,45,16762,5132,20,0,8229,39901
2021-01-04 01:00:00,10847,3,17526,5132,19,0,5506,39537
2021-01-04 00:00:00,9961,3,17348,5133,23,406,3747,37196
2021-01-03 23:00:00,8261,3,16488,5132,15,2394,3291,35587
2021-01-03 22:00:00,7515,3,15564,5132,10,3625,3495,35343
2021-01-03 21:00:00,7572,3,15522,5132,18,3635,3795,35677
2021-01-03 20:00:00,7740,3,15581,5132,18,3497,4612,36583
2021-01-03 19:00:00,8067,3,15622,5133,17,3444,5508,37786
2021-01-03 18:00:00,8365,17,15730,5133,14,3516,6589,39213
2021-01-03 17:00:00,8392,63,15672,5133,10,3564,8249,40915
2021-01-03 16:00:00,8213,28,15136,5133,12,3231,11076,42816
2021-01-03 15:00:00,8271,28,14971,5133,13,1105,14777,44299
2021-01-03 14:00:00,8212,28,15272,5133,12,17,15702,44384
2021-01-03 13:00:00,7135,28,14905,5133,10,0,15793,43298
2021-01-03 12:00:00,6702,4,13631,5133,11,0,16121,41897
2021-01-03 11:00:00,6252,3,12490,5133,10,0,16729,40829
2021-01-03 10:00:00,6006,3,12297,5133,10,0,16702,40317
2021-01-03 09:00:00,5912,3,12246,5134,7,0,16582,40031
2021-01-03 08:00:00,6057,4,12667,5133,9,0,16272,40077
2021-01-03 07:00:00,6110,27,12633,5133,12,0,16436,40565
2021-01-03 06:00:00,6320,4,13510,5133,10,0,16174,41363
2021-01-03 05:00:00,6585,4,14456,5133,10,0,16098,42288
2021-01-03 04:00:00,6628,21,14836,5132,10,0,16412,43040
